Series,Location,Rock Type,K,Ti,Sr,P,Rb,Nb,Ba,Zr,Ce,Th,Y,La
Orogenic,Spain (Betics),Lamproite,0.38352168236552836,-0.37709001140418025,-0.6832253920611915,0.08724401097095753,0.6108946174880083,0.1444527134800849,0.37475396756321994,0.6190108692320202,0.08982206865316639,1.5208745873914247,0.5716725382471143,-0.38023548423800774
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.3469820770477338,-0.5323427167529947,-0.9728321306384538,-0.8474273970203113,1.020287045206082,-0.4336987066408033,-0.9923783089551373,0.16912979712021886,0.3174892165147212,1.2308422551422762,0.7836404326840233,0.18729011306200866
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.3999603520490112,-0.5323427167529947,-0.9629472832133488,-0.877795831739615,1.0362336017913865,-0.4336987066408033,-0.9642574456502941,0.19901748646609388,0.3741310536755013,1.2623624886854852,0.7836404326840233,0.18729011306200866
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.39339749967617677,-0.5214931775515987,-1.006120597245616,-0.877795831739615,0.8660771207097989,-0.4028088523045249,-0.9526831288617672,0.24181192419725184,0.36397835630083697,1.27269139464863,0.7836404326840233,0.20694705856548148
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.2584922213405666,-0.5214931775515987,-0.936812174684551,-0.7018131260793269,0.5723451938801842,-0.4336987066408033,-0.9714433842314091,0.2216696920051274,0.3122406617320023,1.2829338652391928,0.6675031617325674,0.16735630008078692
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.4710665462913427,-0.4373334636187342,-1.1845889068892965,-0.43764757655039005,1.0754092020500448,-0.4653706651217592,-0.7873874766256465,0.13400548040969898,0.5238869987719073,1.27269139464863,0.019212794445905963,0.23592985962249438
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.43575942184198047,-0.4476062787655398,-1.006120597245616,-0.5921484703023845,0.9987712685111402,-0.3726634047374095,-0.8824498581526344,0.4335561827709008,0.5827987318026235,1.0597780970661803,0.7836404326840233,0.14713770872446938
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.4260454015489018,-0.5323427167529947,-1.0570606150066535,-0.877795831739615,1.0676514681157592,-0.4028088523045249,-0.9299065947214704,0.2440358771996249,0.45795920268197365,1.2930913350940751,1.004731425446371,0.16735630008078692
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.2619526330515344,-0.5214931775515987,-0.9465748922809342,-0.8474273970203113,0.5864723188345607,-0.4028088523045249,-0.9732475005278299,0.2216696920051274,0.34348059167996436,1.16525684758928,0.6675031617325674,0.245460382673649
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.4710665462913427,-0.4373334636187342,-1.3956685862179126,-0.43764757655039005,1.1729368528518145,-0.5655021344698403,-1.1411463010636935,-0.35225047962745215,0.1779929181082084,0.8974584783714308,-1.0238823413852471,-0.2721465391319463
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.2894694187522174,-0.6219940899074685,-0.9270944813108445,-1.003837444949972,1.241741392837986,-0.14706815699681003,-0.9473834336095712,0.27006980493628785,0.5403247040452407,1.3169323708914593,-0.06751896207949273,0.1645430260395676
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.2894694187522174,-0.6219940899074685,-1.0987183034895143,-1.003837444949972,1.182607300724766,-0.2975245088198881,-1.0432170402716616,0.10947702928730862,0.44894703898173904,1.1485239731146473,-0.24786172627451256,0.050002663153231194
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.3966810212821821,-0.42712845632665525,-1.7846907974568198,0.491321126540732,1.314337892403201,-0.6007432124579095,-0.907608826921565,-0.5089852664071687,-0.2769440317890919,1.241439447686619,0.8959692303176616,-0.5826264445646556
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.3999603520490112,-0.42712845632665525,-1.6897596033862152,0.25468974312589093,1.4379696610448782,-0.7525626759216301,-0.9509136203170139,-0.5747918334461761,-0.34640752039564404,1.2623624886854852,1.7691590636844867,-0.6705601455187624
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.4227992162693162,-0.5877627360116298,-1.9148628674187922,-0.2706227377659815,1.4338638182134273,-0.7935819421903404,-0.8103664283836194,-0.6140384774547482,-0.34640752039564404,1.1984887918980731,0.5472900766220973,-0.6382710494022406
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.9548770233598554,-1.2546442772958792,-1.7037294851321678,-2.2509063007658265,1.8138510039799907,-0.5312266879760044,-1.5379558187522933,0.009088091544737501,-0.9168125100504861,1.3619269558778448,1.682427307159088,-1.0418783398740006
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.4227992162693162,-0.5877627360116298,-2.4599622913774377,-0.2706227377659815,1.0441468799081526,-0.9630115307864939,-1.233930578706014,-1.2422407189878337,-0.8373431092614816,0.7648927016562419,-0.6745789104402922,-1.1986137343165337
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.2826178005399467,-0.8055357912266414,-1.722501245024149,0.2186107483382264,1.6343576812306044,-0.49786536321715497,-0.8676359926901022,-0.5433153783797608,-0.39312459442457565,1.2575817632158284,0.11770027467782324,-0.7854161793463771
Orogenic,Italy (Tuscany) V.EOM,Lamproite,0.413035979795817,-0.7419032301270386,-2.0702225808171084,0.25468974312589093,1.5315051382868605,-0.5655021344698403,-0.9025290719958654,-0.6922219014046921,-0.3834149044750998,1.167276412230547,0.033456978779234814,-0.7656791649923054
Orogenic,Italy (Tuscany) T.A.,Lamproite,0.2723059928244145,-0.5990891822112303,-1.1772978404041397,-1.3951438888426706,0.4000891849639907,-0.8359919540593941,-0.7949919545419512,-0.47197506603278555,-0.03845409959569569,0.221140849751453,0.42270465984399813,-0.18402808129323012
Orogenic,Italy (Tuscany) T.A.,Lamproite,0.2826178005399467,-0.7049440280999844,-0.6688814557176324,-1.4345949402663136,0.6178035811576376,-0.6007432124579095,-0.8725509982080857,-0.10354299305774844,0.012915439129892042,0.49426143670789213,1.004731425446371,-0.4064892734478827
Orogenic,Italy (Tuscany) T.A.,Lamproite,0.12706599660254406,-0.6928180601241413,-0.9013976248867516,-1.4747974853064063,0.4773024060545926,-0.5655021344698403,-0.9553429383453238,-0.13905369396299963,-0.09150130444359031,0.43454383251465056,1.2124144895603781,-0.31891841759892026
Orogenic,Italy (Tuscany) T.A.,Lamproite,0.2723059928244145,-0.5990891822112303,-0.9400613906126233,-1.3951438888426706,0.7049724038334025,-0.6667924510880686,-0.957119856895816,-0.5408904932184553,-0.19230018614793218,0.2575084880184506,-0.09692447650554992,-0.48241562915098046
Orogenic,Italy (Tuscany) T.A.,Lamproite,0.2515573849928971,-0.6928180601241413,-0.6404832346126353,-1.3951438888426706,0.8363456265567837,-0.4847660232251459,-0.7858731007416152,-0.24215409456932135,0.12936574202638326,0.6089737056815777,0.5350334574776364,-0.09104065862284713
Orogenic,Italy (Tuscany) T.A.,Lamproite,-0.17829528279259169,-0.7419032301270386,-1.102227240373399,-1.8273767912792134,0.31890442530085095,-0.5482470258853663,-0.9914594521401225,-0.5291594680012047,-0.26512504284534605,0.29853919346358365,0.5716725382471143,-0.4719695625551396
Orogenic,Turkey West,Lamproite,0.5121771082439268,-0.6219940899074685,0.6220476267757078,1.180810996889187,-0.9191791525721036,-0.8146072360795762,0.22331994389576698,-0.6963743085636875,-1.6297395250769902,-0.818193405473275,0.5472900766220973,-1.3556259056388185
Orogenic,Turkey West,Lamproite,0.1775886557622496,-1.1375897888156676,1.1629276854420434,0.6454457711073976,-0.4289306641099441,-0.13223428114563784,0.5685021046574273,-0.42986007585911246,-1.2442442992513982,0.1672740861991371,1.3506467860137719,-0.9616387055432624
Orogenic,Turkey West,Lc lamproite,-0.26596660122269244,-0.010584205354915213,1.3020617876425233,0.4263753930782295,0.8333414473841351,1.3465750083665329,-0.22448634815104293,0.5736514876534127,0.22847572702837346,-0.6869667871663314,0.019212794445905963,0.3490947893394527
