mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.20498991012573242,0.00738550912424934,0.021258735656738283,0.002495322725680945,20,sqrt,1,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1981740951538086,0.028019943249207344,0.018985652923583986,0.0015406157092341852,10,log2,1,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1255324363708497,0.028064550464050382,0.07340021133422851,0.004011099647096022,10,log2,1,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8107168674468994,0.19559018292806093,0.1504599094390869,0.027974350681890015,15,log2,1,2,225,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2085607528686524,0.015779689365917598,0.09078917503356934,0.007526542020043483,10,log2,1,2,225,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1769551753997802,0.016370840118190347,0.08645358085632324,0.003545448279547488,15,sqrt,1,2,225,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9501568794250488,0.03895398361199611,0.07812676429748536,0.004523431763553569,10,sqrt,1,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.170421314239502,0.012458134894594259,0.08292574882507324,0.00910108517180321,10,sqrt,1,2,225,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2353619575500487,0.0244662979956872,0.09051284790039063,0.006649952588533849,20,log2,1,2,225,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.26622791290283204,0.047106909094288475,0.02578258514404297,0.007474355005267192,20,log2,1,2,50,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.16302599906921386,0.02756632423740713,0.022979068756103515,0.003720575262895611,5,log2,1,3,25,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 25}",0.9347826086956521,0.9142441860465116,1.0,0.9666329625884732,0.9565217391304348,0.9544362992922144,0.0290889394729014,61,0.9893617021276595,0.9946236559139785,0.9946236559139785,1.0,0.9893617021276595,0.9935941432166553,0.003974466229829171
0.12922024726867676,0.015845311226123843,0.017011547088623048,0.002828083227813291,5,sqrt,1,3,25,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 25}",0.9347826086956521,0.9142441860465116,1.0,0.9666329625884732,0.9565217391304348,0.9544362992922144,0.0290889394729014,61,0.9893617021276595,0.9946236559139785,0.9946236559139785,1.0,0.9893617021276595,0.9935941432166553,0.003974466229829171
0.14299697875976564,0.008056453275150376,0.022827529907226564,0.0016321581597907504,20,log2,1,2,25,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.9565217391304348,0.9142441860465116,1.0,0.9433771486349849,0.9565217391304348,0.9541329625884731,0.027647783475214977,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1461622714996338,0.01716532944458651,0.018665504455566407,0.0036564538462851245,15,sqrt,1,2,25,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.9565217391304348,0.9142441860465116,1.0,0.9433771486349849,0.9565217391304348,0.9541329625884731,0.027647783475214977,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.14776873588562012,0.016995559739060213,0.021549034118652343,0.0013919443515579082,10,log2,1,2,25,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.9565217391304348,0.9142441860465116,1.0,0.9433771486349849,0.9565217391304348,0.9541329625884731,0.027647783475214977,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1264125347137451,0.0162470155312507,0.017690658569335938,0.0029483533757346885,,log2,1,2,25,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.9565217391304348,0.9142441860465116,1.0,0.9433771486349849,0.9565217391304348,0.9541329625884731,0.027647783475214977,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.13196516036987305,0.014054857340339112,0.017746829986572267,0.0023677923540101906,7,log2,1,2,25,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.9565217391304348,0.9142441860465116,1.0,0.9433771486349849,0.9565217391304348,0.9541329625884731,0.027647783475214977,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
