mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.381637525558472,0.057793354636843125,0.18894343376159667,0.010341695896775877,,sqrt,1,2,225,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.35016965866088867,0.02263629021918748,0.028774547576904296,0.007098325644039648,,log2,1,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.192130279541016,0.09043076287762687,0.16410379409790038,0.029342062741549657,,log2,1,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.34694676399230956,0.027800745053876204,0.03173980712890625,0.005305665872633538,20,sqrt,1,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.36892080307006836,0.013972819186151945,0.033957815170288085,0.007697881396703261,10,log2,1,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8542943477630616,0.021248179012841602,0.1484398365020752,0.005709438689687969,10,log2,1,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.162415361404419,0.03295910622060404,0.1650766372680664,0.009360046885267058,15,log2,1,2,225,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.347399616241455,0.19784987483971708,0.17356767654418945,0.012100864705665315,10,log2,1,2,225,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.159964752197266,0.06843756330594232,0.17450132369995117,0.00807718944858035,15,sqrt,1,2,225,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.818188524246216,0.09618769041727561,0.13376412391662598,0.014836139450682392,10,sqrt,1,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
